split,genre,path,transcript
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_062.wav," No, that's enough. That's enough on Chris Fitt. But he's... Trific. He's great, isn't he? He's terrific. And that's 10 more years of you going round on Halloween and getting your car charged for free. And you can't put a price on that. Tim, David can't touch you. There's nothing he can do. No. He's not a brand. He's not a brand. He's not a brand. He's a man. He's not a brand. He's a man. He's a generous man. Yeah. Yeah, God, I've had a lot of niche in my week. Yeah, so this is how to a bit of a disastrous time day. After you. Went bird watching on Sunday with friend of the show, comedian Joniuri, great sore grebe. My son loved it. Took my son bird watching."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_063.wav," You said that I've seen other interviews with you. Like Ghana was a happy influence. Super, super. Yeah. Tell us about like the... This is the CD. So this is the CD, right? Yeah. And people don't typically have CD play games. I'm sure you probably don't. So what I did with this project was in an attempt to create a physical handoff with between me and my fans. Because that's what people, you still really like. Because I could get something that I owned forever that I got from this artist that I love. So big physical. I gave them some physical, but more importantly, I wanted to give them something that was..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_064.wav," passions is how it's how they're perceived. Which I think is a bit unfair. Because I think a lot of people as they get old, they discover new stuff that they like, but that it might be very old. So you get people who've like dindy music for them, and they get into their 40s and they discover jazz or something. But to like something that's been released very recently, at your great age, John. Well, I think that's, I think, I felt a bit like this with car seat headrest when they were out, they were very cool. Yeah, yeah, yeah. But their sort of coolness was quite present in, they clearly thought they were cool as well. Yeah. But I."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_065.wav," were killed, their hold has martyrs, such as Horsed Vessel. Listen, two weeks ago our country was robbed of one of the brightest lights. Gubbles that master publicandist, tandest into a huge campaign, beginning with its funeral. America loved Charlie Kirk. Vessel had written a marching song only a few months earlier. It soon becomes the official Nazi party anthem. The Nazi's claim Horsed Vessel was a brave, selfless young man who left university to battle against left wing agitated. Charlie put off going to college because he devoted his life."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_066.wav," It's a big bi-malisted, I guess, a small cup of things. Okay. They're Caleb's favorite. You want some? Yeah. Okay, let's just, can we keep going? Yeah, we got 30 minutes. 30 minutes? Okay. So you had a viral episode with Central Sea? It's everything okay. Yeah, everything's fine. Are you sure? Yeah. Do you want to take a bit? Long, do you want to take a bit? No, we have 30 minutes, either. You have to go to frickin' Seth Myers. Yeah. You're more interested in other guys. No, I'm not. I actually am not. So you had Central Sea on the show with Viral? What just happened? We have a picture."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_067.wav," But you heard Nigel Farage say anything positive about Britain's future. Zach Lensky at the Green Party conference. In Nigel Farage we're dealing with a fascist. They are leading the polls. Mainstream party talking so much about reform. The Tories. What Farage has done is actually copy some of what we did. Nigel Farage. Nigel Farage and the Forbes. Thank you, Conference. We have a mountain to climb. We have a song in our hearts."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_068.wav," Yeah, but they actually are saying Brandy Carlyle. So, John, we've got a Ed Sheeran Brandy Carlyle. I've said Coldplay Dave. Okay. That's a good show. I don't think that's a bad shout. Uh, interestingly, none of those answers are in the top answers for Radio 2 at the minute. Not even the Carlyle agenda. The top answers, Matt. Well, not Matt, just surprising, but it's obviously not really releasing tracks. No, and maybe net this, oh, I think that might be quite good. I think you're maybe a weaker to get some properly. He's actually head of the zeitgeist again. Yeah. Could it be Swiftie? Swift. Swift isn't. Swift isn't there either. And it's quite low count. The top artist is played in this 24-hour period is the Charlottesons."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_069.wav," The winds, winds spread winds. Yeah. Whilst you get the big B-day out. Yeah, whilst you get the birthday. I've not opened my presence yet, I'm not doing that tonight, because it was the school run. I've tried enough time to open them, and then say, yeah, it's all happening tonight. Hello, it's Ray Winston. I'm here to tell you about my podcast on BBC Radio 4. History's toughest heroes. I've got stories about the pioneers, the rebels, the app cars who define tough. And that was the first time anybody ever..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_070.wav," I was devastated by the results of the referendum. But the Conservatives reform UK, the warning against what they call a surrender. The talks about a deal between the UK and the EU continued late into the night. A healthy majority of Brits now are in favour of rejoining the EU. Are we creeping back to the European bloc? Perhaps, which can't help, its ability to come right back to the heart of things."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_071.wav," this new party. Everything's gonna be fine, Jeff. Without the OK of Jeremy Corbyn who she was launching the party with. That's brilliant, Zara. Fucking great. Essentially she said, sign up here. You can pay up to £55 a year for your membership. So what did you think, Jeremy? Just a few hours later, Jeremy Corbyn described it as a false membership system. Who invited you to this party? That is collecting money and data without permission. These are party crackers. Zara's time I then hit back, saying, Hi, Jazz, you're real shit, you know that? Your toxic waste. I'm gonna make sure everyone knows it. Have a good one. Your party is gonna be fine. He wants us all lying around in our pants flinging shit at each other."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_072.wav," of the prosecutors' recommendation. He did a lot better than he might have. I want to say that the huge win for a dinner. What do you do? A little TV friend. President Trump plans to send 300 national golf troops to Chicago. I'm going to stand by the gull in the National Guelden. We're on a mission to sum your life out. The Conservative Party has changed. Lovely. But it is for the platter. I'm announcing that the next Conservative government will take Britain out from the ECHR. So important for us to let drivers rush as possible. In government, we passed law after law. Each time they were overturned in the courts. Do you know what we did ask advice from?"
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_073.wav," of Health and Human Services, Robert F. Kennedy Jr. That's right. It's time for Uncle Devil's Learning Lab. A fearless challenger of norms. A flu vaccine is loaded with mercury. Materials are put in jet fuel and child, developed autism, immediately after the accident. Two children in Texas have tragic died from measles this year, preventable with the measles vaccine. But does it also do something else? How did you see that? You said there's fetal debris in the measles vaccine. Don't go away kids, because there's lots more fun ahead. No, it's just, it's a preventable disease. Wow! How about that? It air and clutter. We're gonna look at ultrasound. We will have some of the answers by some time."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_074.wav," Hold hard fast, the side effects of the COVID-19 Bax were probably factor in cancer. Do not take drugs from the psychopath. Essentially, these are hold hard fast. The side effects of the COVID-19 Bax were probably factor in cancer. Let's stand up and let's fight back. Put a pile of shit. Shit. It was a bright, cold day, and the clocks were striking for the team. I love this clock. Six to seven. This would be five. I used to tell you five now. It's almost seven. Somewhere."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_075.wav," And I just think it's there for the taking that there are these Republican voters today, people who support Trump, who are seeing him for who he really is, but are waiting for the Democratic Party to offer them something meaty. So I guess I don't have the secret sauce in terms of how to make this argument. I do think it will be important for us to nominate a handful of those candidates. You're a huge old birdie. Again, like again, he doesn't hang. Have you got to laugh for a minute? Yeah, really? What did you say? I know you're going to ask me what I said. What did you say? I don't remember what I said. I think I've said, Bernie laughs. Bernie, so you talk about what is..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_076.wav," I got married like four years after I had already had my kid. I've known this person for a long time. We've been in and out of things, but we have like a really strong relationship. And I think that when I was very public about being married to her and being happy about getting married and being a rapper. Do you regret being so open about your personal life? No, I'm a rapper. Like that's a big part of being a rapper. Being open about your public life and being, I'm sorry, about your personal life and being open to criticizing, to analyze the real world as well as your own vulnerability. It's a little bit annoying, right? Like you're going to..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_077.wav," will return in a live action and animated film in 2027. Exciting! I want to sing a song just for you. Because you're my special friend. Ward Vandalson, the UK ambassador, who counted Jeffrey Epstein as his best pal. Who was that? Just a friend. Oh, a friend! I was all alone. He think I know who. These are pictures from a newly released birthday book. I'm not answering any questions about him. I wish I'd never met him in the first place. There was a..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_078.wav," more people are recognizing that it's really screwed up that so many of the parts of the economy are like this and are kind of demanding that type of change. It's going to take a while, but I think it is a positive sign. But they have way more money and they can just keep doing it because they have more money. That has been the story so far, but I think if we have, you know, political leadership that is able to stand up to money, then maybe it could change. As you're like most cynical moment as some of those try to just simply enforce the law, I mean, you've got to be bummed some days. You're like, fuck this shit."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_079.wav," Welcome to the Ellis James and John Robbins show and it's our yearly spooky show. And now, yeah. Dave's come dressed as a rat. Ellis is come dressed as a ghost. No, I'm a sexy cat. You're a sexy cat, sorry, you look like a ghost. You look like a ghost of a sexy cat. And I've come dressed as a pumpkin. Yes. You looking good though? Yeah, looking great. And I've swallowed a candle and cut holes in my chest. It's a horrific scene. But I really committed to it. My son wants to go to Katrina later on tonight as Rumi from K-pop team and hunters. And we got in the outfit. And..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_080.wav," Gwyn's brother Andrew, and the caller had said yes. I can only imagine one scenario, limbs. No doubt a quint celebration that would have ensued, and Ellis would have begun the preparations for the open top bus tour around Swansea. However, later in the conversation with the real Andrew Gwyn, so we're not in the word picture now. I definitely talked to Andrew Gwyn. Yes, I think so. That's not a word picture. In the bank. That's a fact record. Yeah, put that in hand, sad. Later in the conversation with the real Andrew Gwyn, we came to the knowledge that Ellis and Andrew have never..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_081.wav," The Jimmy Kimmel show was back on air Tuesday after ABC faced a backlash over its decision to cancel it and close to $5 billion was wiped from Disney's stock market values. We have spoken a lot about illegal immigration, but there's been two little debates."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_082.wav," that's for smart kids, right? Yeah, and then you go back to school too. Vibes. Yeah, he was embarrassing. And then when you go to high school, you could do this thing called selective enrollment where you can test if your school is like a good school. You could test into like another good school where you don't have to, parents don't have to pay, but you get a good education. And I went to, I went to, to Jones and was like, exposed to a lot of shit that I wasn't typically exposed to. And it was like a very artsy school. And I guess like in that time, like I learned a lot about, I think I lost my train of thought. I feel like I forgot what you did. It's like you went to a school day inspired you to be an artist. To be an artist, yeah."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_083.wav," great. Yeah, they're great. The man named Pete Doctor, who's a good friend of mine. That's not his name. Pete Doctor. Except it's D-O-C-T-E-R. Oh, okay. They're now friends of mine. His wonderful wife, Amanda, who I love Pete and then all of us on the man that came, I love Amanda. She was like, sees from Minnesota, Midwestern beautiful woman. Very beautiful woman. And their daughter Ellie, who is who Riley is based on inside of her. Is a very dear friend of mine and she runs or does helps to run a place that you"
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_084.wav," at incognit.com slash T-A-F-S to get an exclusive 60% off. Claim your 60% off and get your personal data off the market. Boys! Chime! Munder says that every dollar counts. And that's why when you set up direct deposit through Chime, you get access to fee-free features like free overdraft coverage, getting paid up to two days early with direct deposits, and more. Learn more at chime.com slash T-A-F-S. Chime is banking done right. Open a checking account with no monthly fees or no maintenance fees. Get paid up to two days early when you set up direct deposit with qualifying direct deposits. Your..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_085.wav," He works with mental health facilities. He's got like kids that he mentors. Like me and him are very, very similar. And we talk like once a week, like that's my dude. Let's get to like your upbringing, your family, and stuff like that. Your father was involved in politics, both in his way. Yeah, yeah. My mom a little bit, but my dad, yes, for sure. He worked for Obama. He worked for Harold Washington. He worked for Romaniwil. He, so my dad really, I guess I got to start with my grandma, my grandmother was very like politically active. And at a young age, and she had all her kids young, like my dad and my aunties young. In Chicago? In Chicago."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_086.wav," Thank you very much for downloading. I'm feeling good. Dave's looking resplendent. John's rubbing his eyes like he's a very sleepy boy. Yes. Oh, but you're okay. Yeah, I'm okay. I took my son to his first Swansea Way on Saturday. Oh, wow! Charlton. My God, our fans love to vape. You have to vape in the ground. It certainly happens in a way, and yeah, I don't think you meant to. I don't think you meant to. But it's happening, and we learnt an awful lot of new words. I've forgotten just so many of our songs have certain swear words in them. Yeah. But he didn't seem to..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_087.wav," where it goes, but I'm super excited about that. So you can be the gaffer. In a way, yeah, yeah, pretty cool. But there's a lot of observing, like obviously Dave Braelsford's back in the team, so it's kind of listening to him and seeing your management group and just learning the whole side of things, because obviously as a rider, you just worry about yourself and trying to win the tour or whatever. So it's a bit different when you're looking after the whole thing. And are you gonna try and stay fit or are you just gonna completely physically let yourself go? Oh no, I need to physically let myself go. Now even now it's maybe six weeks after my last race. They're finished in Cardiff and I was itchant to just do something again now. So after this holiday."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_088.wav, Mongolian cashmere sweaters but guys I've never seen a Mongolian cashmere sweater for under $350 so take advantage of what it's clearly Some sort of glitch on their website with $50 Mongolian cashmere sweaters guys give and get timeless holiday saples that last the season with Quince go to quince.com slash T a fs for free shipping on your order and 365 day returns now available in Canada to that's quince.com slash T a fs free shipping 365 day returns quince.com slash T a fs
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_089.wav," If reform came in this, is the hell you have created for yourself? That would tear our country apart. Will you tear your soul apart? Shut down, eh? Trust me, Daddy. We begin the program with Breaking News, the US government to shut down for the first time in six years. We will make America great again. For the first time, scientists have made early stage reform UK embryos by manipulating DNA taken from Nigel Farage, then fertilising it with sperm. I don't know what was around me, but hit me on the face."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_090.wav," America first, peace through strength, victory brought to you victory by the World Department, victory. The Polish airspace was violated repeatedly by Russian trains last night. Before I even arrive at the Oval Office, I will have the disastrous war between Russia and Ukraine's settle. Hi, I'm Phil Wang and this is a podcast, podcast trailer for a different podcast than this podcast that you've listened to or are going to listen to. But nonetheless, I'm talking about another podcast that you should also definitely listen to. The podcast I'm talking about is Comedy of the Week, which takes choice episodes from BBC sitcoms, sketch shows, podcasts and panels."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_091.wav," They trust me more and they want to get behind somebody who's going to say I'm not taking back. And I think that would be the case for other candidates who did it. But yes, yes, our party has become reliant on that sort of corporate pack and billionaire trough. And it's what makes us a little sclerotic when we try to rally around efforts to change the campaign finance system. That's just the truth. What is it like, just walk me through like when you're trying to fundraise, like you're talking to a billionaire. And what's the vibe? Like, yeah, I mean, I'm going to give you this change just because. Well, so I'm talking to, so I don't have to do that. I don't have to do that. So I don't have to do that."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_092.wav," So what's wrong with your cuts? They just win. Well, they don't live in one of the most rat and mouse infested cities on earth. Well, they live in Manchester. No, they live in the Manchester area. Actually, they would be far fewer round where you are than where Alice is. Well, we back onto fields. I think maybe field mice are slightly less. Yeah, I back onto cafes and restaurants. Yeah, yeah, yeah, yeah. I lived next door to a rat. I lived by myself. I lived next door to a cafe when I was a student. Gratiff. And there was a rat there. It was on Woodfield Road. It's no longer there. It's called the Peppermint Lounge."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_093.wav," can link that to like child separation policies were happening under Biden. And like Obama did take a small DHS program and expanded dramatically. And like beyond all that, like it kind of seems to me that the Democrats voting base is not reflecting the actions of party more often than not. I mean, I think there's two things going on right now. One is that people are just pissed off that we haven't been more effective in stopping Trump's authoritarian takeover. So you've got our approval ratings in the toilet part because our own folks want us to be fighting harder. But second, I think to your point, we over time became a technocratic party that at the end of the day,"
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_094.wav," terms of the Swansy to Newport, whenever I do the big bike rides, within about a minute of coming off the bike, I feel absolutely fine. So I'm beginning to worry that I wills as great as ever and discovered cycling talent. Because I just like the next day I won't feel it, where am I going wrong? Or right? Yeah, maybe just got a, yeah, maybe just not fulfilling the potential. Like, 45-store young mate, you never know. Do I can, like, is it just like a veterans tour de France or something? Like a veteran's hero, maybe I can do it. There must be something. This is, I am extremely humbled. I'm very grateful that you do."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_095.wav," Australian Hamas negotiators have led four hours of indirect talks about efforts to end the latest YouTube version of spitting image. Well, let's hope that we can finish it the easy way and not the hard way. The Shadow Justice Secretary, Robert Jenric, has said he won't shy away from talking about Paddington there. He theorized down there's some sort of bear over there. That's not the kind of country I want to live in. This is BBC Radio 4. We'll have a detailed, well-appled cast in half an hour. And that will be followed by the rise of the Nazis. And so the media and political world's attention turned to Manchester, where the Tory party faithfuls gathered this week for their annual conference. I won't enjoy it."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_096.wav," Well, the hair tips are that you're never happy with your hair. And I think we need to be... That's interesting. Okay, and open with that discussion. That's fine. That heart to believe coming from a man who looks half like he's just stepped off a beach in Thailand. And half like he's just come out of VDEL Sassoon's expertise workshop. Yeah. Well, it takes a lot of work. Some would say too much. But I think it's a great lesson for life that you think you've just got your hair sorted. And then suddenly the rug is pulled from beneath you or sometimes the rug is needed on top beneath you. And that's you having a bad hair day. Because don't listen, Greg."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_097.wav," The people need to be in charge. You don't want to, Tom. You don't want to. Disp visit London. Disvolved with crime. You either fight back. Or be fine. Boys, bring stakes to the pool. To you. Without creating a speech, you can't get to the truth. There's so many on the left that want to wash the bait. Like Charlie Kirk getting murder. It's insane. I want a world where there is some in sync. You don't want to, Tom. You don't want to. It is wrong if we don't take action. There's risks. But it murders. It will continue. You will have no choice. Whether you choose bounds on the hunt, best bounds is coming to you. Disp visit London. Disvolved with crime. You either fight back. Why does every day involve a fight in the New York? Stattly on one beginning with that top show, North House Barding."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_098.wav," Look at what you did, what they did. You were trying to stand up for Caleb. Well, there have been a whole bunch of price hikes that I know gamers have been pretty upset about. Well, there's the game past thing. That's right. Caleb, you want to sit in for me and talk about it? I don't care. I hope that they're... It's $30 now. It's $30. It's $30? $30. Look at what they're doing to my beautiful boy over here. Yeah. We were very focused on healthcare markets just because people depend on healthcare. One of the initiatives we did was really try to figure out why our drug price is so high. One reason they're so high is because pharmaceutical companies use all sorts of patent tricks."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_099.wav," acting when the light, when the cameras are rolling or the curtain is up. It's what you do about it. Don't worry about how you feel about it. He said, he taught us that the most, the founder of the feast is the writer and that it's not an actor's job to be funny. It's the writer's job to be funny or dramatic and that our job was, to find a solution to these problems and never give up. So irrespective of what you're doing, figure out what to do to fix it and let's..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_100.wav," in a car chase, I mean, I assume the actors don't drive the cars. But I haven't. But in that one, this is before they started to crack down on that stuff. Jean Hantoon was driving. And I've read, yes, and I've read stories that they owned a bunch of the streets, but not all of them. Oh, yeah, and it's also Marseilles. It's in Marseilles, right? Which is like a mafia city. No, New York. Well, it's, but it starts off. Yes, it does. But the car chase. So the car chase is a real race. But those are like, yeah, under the elevated trains, of course, yeah. Yeah. Oh my God. So those old Jean Hantoon? Rest in Peacebo. Yeah."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_101.wav, now in the party and even back then increasingly there was no home for her so who's your first enemy in politics my first enemy who's the first guy that was like i'm gonna fuck the murphy and you're like i you know you don't you know well i mean that the the first time i ran for the state legislature i ran against another guy who had been there for a very long time and i think he was equally pissed that at the time of twenty four year old had beat him that he moved out of town i think within about twelve months of the race whoo like a wild west should have a wild west show them out angelo fusco always uh... it is how you got his talent maybe maybe
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_102.wav," The Prime Minister told you he gets it, which as far as I can tell, means copying reform. And when someone needs a makeover, I simply have to take over, I know. It's the populist slave. Exactly what they need. And its pages are very well-worn. And even in your case. Knows the reform UK threat is real. Though it's the toughest case idea to face. It's lashing aid spending. A ban is being green promises. I can't talk about immigration. Follow my lead. And yes, indeed. With a flag at our heart, we will renew this country."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_103.wav," Big pork pie, don't have any financial stake in it. What, so, I just want you to answer a very simple question. I have given every answer to this. I want to give. We will gandry them next week. I'll kill this daughter. We're off body tonight. Yay! Yay! United Nations investigation team has found that Israel has committed to genocide in Gaza. Oh, no, shit, Sherlock. I'll kill you! Yay! Yay! Ever since I was little, I dreamed of this perfect toy. So a lot of people are using chat G.P.T., right? But it is still a relatively new technology. They would protect a kid forever feeling lonely or sad. Chat G.P.T. hit with..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_104.wav," Sit there and have a drink and then the guy starts losing. There's a scene of a guy throwing craps and he's winning every time. And I just walked by in my ill-fitting suit, shlumped by, and I just put my hand on the table, and I walk away. And as soon as I walk away, you hear, awww. Well, you're 75 now? I'm 75. You look fucking great. Oh, thanks. How'd you do it? No drinking? No smoking? I own a distillery. I don't own the whole thing. I woulde creaked a stiller's. Nope. I loved it."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_105.wav," I thought I'd play it safe. I knew there was no fever in the title, not who the record. And if John is willing to claim with clear conscience, he knew that song was called the fate of a fever. He is poison. That puts me in mind of one hamlet. Revised by the great bard. He is a toxic man. He is willing with clear conscience to claim that he knew that song was called the fate of a fever. Yeah. He is poison. And I want him out of the stew. We'll give you the point, Elle. Thank you. Which takes it to 40..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_106.wav," Not health advisor, and we never say he wants It's the king had cancer because he took a COVID vaccine Absolutely rubbish Get a grip Now, unfortunately, these are cold hard facts The side effects of the COVID facts were probably a factor in cancer Do not take grubs from the psychopath It's really serious, this red lies Completely shocking things to say Children would die You're not believing free speech I totally agree with free speech I think that's the nature of life Freedom of expression Free speech Not being arrested from the offensive tweet And that's why we're leading the polls At the end of the day People like what we're doing for this country But saying the COVID vaccine May have been caused by the king's cancer I would believe other people Not taking vaccines where they should That's not just free speech Okay, listen to me These are"
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_107.wav," Once you find the right doctor, you can see their actual appointment openings, choose a time slot that works for you, and click to instantly book a visit. Appointments made through ZockDoc also happen fast, typically within 24 to 72 hours of booking. More often than not, you can get same day appointments. Guys, if you know me, you know I have a list of medical ailments that I'm both public about and private about. And so ZockDoc has been a go to website for when I need to see a doctor to talk about that one little thing that's getting on her nerves. Okay. Stop putting off those doctors appointments and go to zock.com slash TA."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_108.wav," All over the place, all over the time. LAUGHTER Uh, yeah. Tricky to nail down. Yeah. Tricky, I've already changed my mind. I might change my mind. Great, well here we go. So let's go around and we'll start. Ellis with you for this round. Who, do you think is getting a lot of spins on Radio 2? The fall. I'm joking. I'm joking. It was Ed Sheeran. Yeah, that was really the safest bet. Do you think, OK, well, Sheeran is in. I don't, there is just, I'm not sure there is a properly safe bet for two, to be honest. Greg will come to you next, please. So there's been a huge concerted effort to make."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_109.wav," people like that it's a date. And I feel like you often get aside to someone you haven't seen before, through the format. We're not a sexy side, like just... Do you think that you're like a, people like an avatar, like what percentage of your audience is male versus female? So it used to be way more male. And now, yeah, because I think because... The internet. The internet, yes. And... They can't even figure out computers. Who, the men? Girls. Oh, God. I'm just kidding. And now it's more kind of 50-50. Do you say I'm not in the camera? They don't know buttons. Yeah, because..."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_110.wav," It's just going to be very punereal. I think you ought to know I'm feeling very different. The party has pulled forth behind the limped ends. Oh God. I have never known a time where the Tory party has felt so relevant. I know. You keep going on about it. It's shunned all. It's perfectly possible to imagine a scenario where the party doesn't really exist anymore. What do you want me to sit in a corner and rest? Kind of falls over. Gorgeous fall apart when I'm standing. I could the Conservative party see success. There is a theory which states that if anyone discovers exactly what it was for or why it was here, it will instantly disappear and be replaced by something even more."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_111.wav," I get smart girls. You've dated some of the most beautiful women in the world. I was very lucky. My wife, it was no longer my wife, but it's beautiful. I've been very lucky. It's why I don't have as many girlfriends as I would have liked in my life because my bar is high, especially with what's on my resume. My problem was I would watch Seinfeld growing up and I would see George. I would see George with these 11s and I'd be like it's a lie. It's on TV. Obviously, and then I moved to New York and this is the land of this is the place where beautiful smart, you know what they do."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_112.wav," during the background like the other side. Yeah, yes, yes. Yes, this is good stuff. Is there anything else because you are a keen cyclist. Big time. A new cyclist today. You've cycled here today. You've cycled to Brighton, loads of times. For the people who want you to newport, look, only once. But yeah, yeah, love it. Is there a, because surely there's been points where you've been on those bigger bike rides where you've were questions must have arisen for someone who is as proficient at cycling as Geraint. Well, my great concern is having read your book, and you talk about how you're so tired after training. You can't, you actually can't lift your legs out of the bed. Whenever I do those, like I've done London to Brighton, quite a few times."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_113.wav," but baseball is one of here people talk about it. I think it sounds great. I love going to put these films. You've got to put the hours in and suddenly you've got to put the hours in them afraid. Yeah. You just need a well-calling. Did that. Yeah. You just need a Welsh player. If there was a Welsh baseball player, Ellis would know everything about it. And it would be like, yes, he would travel tens of thousands of miles. Sport doesn't exist outside of Wales for Ellis. That's why we love him. He's got me bang to write, sir, isn't he? What, what about you, John? You are more of a romantic, I think. John, I think. Yeah. I think if you think I use to watch the baseball when I was a kid and try and understand it."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_114.wav," I went to like a really like a... Smoking bud. Smoking bud, you know what I mean? Like I was on LitMag, you know what LitMag is? You got good grades. I didn't get good grades, but I was into things. So I would be into something. Uh huh. And I would go into, I would just go in like join. And LitMag was like all of the like quirky writer folks at my school. Yeah, girls. They're like the girls. They're the glasses girls. Indie girls. I would like the indies. The Indie girls. I was into the indies. The Indie girls. Lecha in my A24 girls. Here we go. Yeah. Uh."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_115.wav," Yes, it's war. War is peace. So we won the first world war, we won the second world war. Freedom is slave. We won everything before that and in between. Ignorance is strength. And then we decided to go walk and we changed an empty department of defense. Did not know what had made him pour out this steam of rubbish. When we would lose you, we just fight. Theories were a few tits smashed, ridiculed, held up to the general gays for the pitiful rubbish they were. The influence never seemed to grow. Yes, every one of them would have won easily with just a couple of little changes. Alexa, you twisted the skewer. The skewer was twisting."
train,comedy,/content/drive/My Drive/CS441/FP2/data/snippets/train/comedy/comedy_116.wav," account with no monthly fees and no maintenance fees and you get paid up to two days early when you set up direct deposit. That comes in handy folks. With qualifying direct deposits, you're eligible for free overdraft up to $200 on debit card purchases and cash withdrawals. Today, Chymus spotted members over $30 billion. Open to checking account with no monthly fees and no maintenance fees, not to mention access to over 47,000 fee-free ATMs, which is more than the top three national banks combined. When I think back to who I was as a younger man, I remember that money was a stressful thing and when you're stressed about money, you're stressed about it 24-7, which is much like the 24-7."
